id;issue_d;loan_amnt;loan_status;funded_amnt;term;int_rate;installment;grade;sub_grade;verification_status;url;addr_state;total_pymnt
46723192;Apr-15;8500.0;Current;8500.0; 36 months;13.33;287.76;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46723192;SC;2295.79
67458143;Dec-15;35000.0;Current;35000.0; 60 months;28.49;1100.13;G;G4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67458143;WA;
46783590;Apr-15;5000.0;Current;5000.0; 36 months;сеп.17;159.4;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46783590;;1272.65
68414454;Dec-15;8425.0;Issued;8425.0; 36 months;9.авг;271.07;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68414454;OH;0.0
46774947;Apr-15;25000.0;Current;25000.0; 60 months;19.52;;E;E3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46774947;WA;5218.41
38619221;Jan-15;1100.0;Current;1100.0; 36 months;15.59;38.46;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38619221;NV;
59501474;Sep-15;28000.0;Current;28000.0; 60 months;авг.18;570.16;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59501474;TX;2387.28
66026349;Nov-15;35000.0;Current;35000.0;;ное.22;1149.51;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66026349;CA;1127.69
67455590;Dec-15;6400.0;Current;6400.0; 36 months;13.67;217.72;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67455590;AZ;212.86
58493513;Aug-15;4000.0;Fully Paid;4000.0; 36 months;20.99;;E;E5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58493513;NY;4240.09
49963427;May-15;3900.0;Current;3900.0; 36 months;авг.18;122.54;B;B1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49963427;GA;856.01
40766193;;9000.0;Fully Paid;9000.0; 36 months;авг.18;282.78;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40766193;HI;9222.75
52006657;Jun-15;6000.0;Current;6000.0; 36 months;16.55;212.58;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52006657;CA;1482.54
59131586;Aug-15;12000.0;Current;12000.0; 60 months;ное.53;264.1;B;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59131586;FL;1041.03
58111140;Aug-15;3600.0;Current;; 36 months;сеп.17;114.77;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58111140;OH;455.41
56714699;Aug-15;16000.0;Current;16000.0; 36 months;сеп.17;510.07;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56714699;OH;2542.2
41012045;Feb-15;10050.0;Current;10050.0; 60 months;24.99;294.93;F;F4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41012045;MI;3230.28
67685573;Dec-15;6000.0;Issued;6000.0; 36 months;окт.64;195.42;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67685573;NC;0.0
51486864;Jun-15;13225.0;Current;13225.0; 60 months;18.25;337.63;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51486864;AL;2387.63
55911137;Jul-15;7200.0;Current;7200.0; 36 months;ное.53;237.53;B;B5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55911137;IL;1178.43
60793694;Oct-15;30000.0;Current;30000.0; 36 months;19.19;1102.57;E;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60793694;CA;3243.74
60536184;Sep-15;13775.0;Current;13775.0; 60 months;21.99;380.38;F;F1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60536184;CA;1487.86
61531088;Oct-15;23000.0;Current;23000.0; 60 months;13.33;527.22;C;C3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61531088;FL;1564.63
43519564;Apr-15;35000.0;Current;35000.0; 60 months;22.99;;F;F1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43519564;GA;11210.88
65695449;Dec-15;10000.0;Current;10000.0; 60 months;14.48;235.18;C;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65695449;;227.14
38507637;Jan-15;5450.0;Current;5450.0; 36 months;юни.49;167.02;A;A2;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38507637;CA;2002.27
63154804;;5000.0;Current;5000.0; 36 months;май.32;150.58;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63154804;OK;298.2
61892839;Oct-15;20000.0;Current;20000.0; 36 months;;667.06;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61892839;FL;2001.17
63514271;Oct-15;30000.0;Current;30000.0; 36 months;дек.69;1006.35;C;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63514271;WI;1991.55
65704115;Nov-15;5000.0;Current;5000.0; 36 months;сеп.99;161.32;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65704115;NY;157.16
60125698;Sep-15;;Current;9000.0; 36 months;юни.89;277.45;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60125698;WA;1106.36
56061379;Jul-15;15000.0;Current;15000.0; 36 months;юни.24;457.97;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56061379;WV;2279.45
62419117;Oct-15;10000.0;Current;10000.0; 36 months;ное.53;329.91;;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62419117;FL;653.41
46745076;Apr-15;5500.0;Current;5500.0; 36 months;дек.29;183.45;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46745076;TX;1463.84
43235197;Mar-15;5600.0;;5600.0; 36 months;сеп.99;180.67;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43235197;CA;1803.59
57154689;Aug-15;12975.0;Current;12975.0; 60 months;21.99;358.29;F;F1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57154689;OH;1775.6
45404218;Apr-15;9800.0;Current;9800.0; 36 months;дек.69;328.74;C;C2;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45404218;IN;2944.84
65796137;Dec-15;14400.0;Current;14400.0; 36 months;сеп.99;464.58;B;B3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65796137;CA;456.59
57873104;Aug-15;34550.0;Fully Paid;; 36 months;ное.53;1139.82;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57873104;NC;34913.88
68543996;Dec-15;15000.0;Issued;15000.0; 36 months;авг.49;;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68543996;CA;0.0
61523912;Oct-15;25000.0;Current;25000.0; 60 months;;521.03;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61523912;MN;1550.35
56452270;Aug-15;12300.0;Current;12300.0; 36 months;16.55;435.78;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56452270;IN;
63337525;Oct-15;16000.0;Current;16000.0; 60 months;15.61;385.79;D;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63337525;GA;757.7
65786283;Nov-15;8000.0;Current;8000.0; 36 months;авг.18;251.36;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65786283;MA;244.09
42414038;Mar-15;20500.0;Current;20500.0; 36 months;сеп.99;;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42414038;FL;6591.14
50625793;Jun-15;8275.0;Current;8275.0;;дек.29;276.0;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50625793;MA;1939.14
39692008;Jan-15;35000.0;Current;35000.0; 60 months;15.59;843.53;D;D1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39692008;MA;9218.2
58460205;Aug-15;7500.0;Current;7500.0; 36 months;;235.65;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58460205;CA;939.19
61431826;Oct-15;15000.0;Current;15000.0; 36 months;авг.18;471.3;B;B1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61431826;CA;966.46
60335265;Sep-15;28000.0;Fully Paid;28000.0; 60 months;19.99;741.68;E;E4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60335265;PA;28897.19
53121894;Jul-15;8000.0;Current;8000.0; 36 months;сеп.99;258.1;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53121894;CA;1544.16
61962673;Oct-15;7000.0;Current;7000.0; 36 months;;219.0;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61962673;TN;650.86
62105401;Oct-15;13500.0;Current;13500.0; 36 months;;412.17;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62105401;MD;840.72
8138291;Feb-15;10350.0;Charged Off;; 60 months;22.99;291.72;F;F1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=8138291;NY;1432.16
55502199;Jul-15;12000.0;Current;12000.0; 36 months;юни.89;369.93;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55502199;NJ;1845.06
68545293;Dec-15;13000.0;Issued;13000.0; 36 months;юни.49;398.38;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=68545293;WA;0.0
60566412;Sep-15;10000.0;Current;; 36 months;дек.69;335.45;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60566412;NJ;999.3
52026754;Jun-15;6025.0;Current;6025.0; 36 months;16.55;213.47;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52026754;MA;1483.21
54403356;Jul-15;8350.0;Current;; 36 months;окт.99;273.33;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54403356;CA;1634.88
43004883;Mar-15;21000.0;Current;21000.0; 36 months;сеп.99;677.52;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43004883;;6763.54
62429452;Oct-15;10000.0;Current;10000.0; 36 months;сеп.17;318.79;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62429452;PA;670.69
55159234;Jul-15;21600.0;Current;21600.0; 60 months;13.33;495.13;;C3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55159234;CA;2954.78
63497518;Oct-15;8000.0;Current;8000.0; 36 months;окт.99;261.88;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63497518;FL;518.88
43479435;Mar-15;6075.0;Current;6075.0; 36 months;25.83;244.22;;G2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43479435;WA;2228.48
57156056;;1000.0;Current;1000.0; 36 months;сеп.17;31.88;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57156056;CA;158.89
44017910;Apr-15;6000.0;Current;6000.0; 36 months;авг.18;;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44017910;CT;1693.95
46174780;Apr-15;;Current;7700.0; 36 months;16.55;272.81;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46174780;NM;2441.13
66552462;Dec-15;21000.0;Current;21000.0;;сеп.17;437.67;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66552462;TX;426.97
61632145;Oct-15;8000.0;Current;8000.0; 36 months;сеп.99;258.1;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61632145;KS;531.74
61450377;Oct-15;12000.0;Current;12000.0; 60 months;16.55;295.34;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61450377;TX;804.83
43439947;Mar-15;8000.0;Current;8000.0; 36 months;юли.89;250.29;A;;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43439947;LA;2499.39
46577659;Apr-15;13500.0;Current;13500.0; 60 months;13.33;309.46;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46577659;TX;2465.68
40999819;Feb-15;35000.0;Current;35000.0; 36 months;ное.53;1154.66;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40999819;MI;12678.84
51366803;Jun-15;25000.0;Current;; 60 months;18.55;642.34;E;E2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51366803;FL;4482.96
61428836;Oct-15;21050.0;Current;21050.0; 60 months;17.57;529.62;D;D4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61428836;SC;1568.31
39741164;Jan-15;17000.0;Current;17000.0; 60 months;авг.19;346.25;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39741164;NY;
56582332;Jul-15;9000.0;Current;9000.0; 36 months;окт.99;294.61;;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56582332;NJ;1502.3
55198593;Jul-15;6700.0;Current;6700.0; 36 months;13.33;226.82;C;C3;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55198593;MO;1129.14
41409956;Mar-15;12000.0;Current;12000.0; 36 months;окт.99;392.81;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41409956;KS;
66465737;Dec-15;15000.0;Current;15000.0; 60 months;14.48;;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66465737;KS;340.7
51926122;;12800.0;Current;12800.0; 36 months;18.55;466.29;E;E2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51926122;FL;3237.65
60901320;Sep-15;24725.0;Current;24725.0; 60 months;;553.63;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60901320;CA;1627.13
41368976;Feb-15;16000.0;Current;16000.0; 36 months;;502.72;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41368976;MI;5019.93
48986437;Jun-15;25000.0;Current;25000.0;;13.33;573.06;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48986437;CA;3974.39
46773857;Apr-15;25000.0;Current;; 36 months;ное.53;824.76;B;B5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46773857;MO;6582.07
49753146;May-15;9100.0;Current;9100.0; 36 months;17.86;328.35;D;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49753146;FL;2289.42
65844376;Dec-15;;Current;25000.0; 36 months;13.18;844.52;C;C3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65844376;IL;0.0
58662970;Aug-15;35000.0;Current;35000.0; 60 months;14.65;826.24;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58662970;NJ;3490.11
49633676;May-15;12000.0;Fully Paid;12000.0; 36 months;;361.38;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49633676;WA;12163.61
65726162;Dec-15;16000.0;Current;16000.0; 60 months;сеп.76;338.07;;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65726162;SC;329.39
43689351;Apr-15;11000.0;Current;11000.0; 36 months;;345.62;B;B1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43689351;WA;3105.58
62579567;Oct-15;5500.0;Current;5500.0; 36 months;17.57;197.66;;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62579567;MN;384.58
41031456;Feb-15;;Current;16000.0; 36 months;юни.39;489.59;A;A2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41031456;NY;5379.81
56079092;Aug-15;16000.0;Current;16000.0; 60 months;18.55;411.1;E;E2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56079092;FL;2039.01
56119283;Jul-15;18000.0;;18000.0; 60 months;17.57;452.89;D;D4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56119283;LA;2229.31
42475029;Mar-15;20000.0;Current;20000.0; 36 months;14.65;689.89;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42475029;;6866.34
55048551;Jul-15;32000.0;Current;32000.0; 60 months;13.99;744.42;C;C4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55048551;NY;4441.65
55230345;Jul-15;29000.0;Current;29000.0; 60 months;17.86;734.21;D;D5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55230345;CA;3697.37
49956739;Jun-15;15400.0;Fully Paid;15400.0; 60 months;19.99;;E;E4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49956739;AZ;15858.26
60770281;Sep-15;10425.0;;10425.0; 36 months;дек.29;347.71;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60770281;MT;1043.12
65732976;Nov-15;22000.0;Current;22000.0; 60 months;12.май;489.94;C;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65732976;NY;475.21
46397738;Apr-15;8000.0;;8000.0; 36 months;дек.29;266.83;C;C1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46397738;TX;2123.72
60355172;Sep-15;8000.0;Current;8000.0; 36 months;дек.29;266.83;C;C1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60355172;LA;789.57
64967552;Nov-15;18400.0;Current;18400.0; 60 months;;457.19;D;D3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64967552;CT;879.64
50304173;May-15;8000.0;Current;8000.0; 36 months;сеп.99;258.1;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50304173;CA;
50646008;;8000.0;Current;8000.0; 36 months;юли.26;247.97;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50646008;NJ;1732.56
63496841;Nov-15;5000.0;Current;5000.0; 36 months;окт.99;163.67;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63496841;IL;322.76
39650816;;15000.0;Current;15000.0; 36 months;авг.67;474.7;B;B1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39650816;MA;5214.48
60486998;Sep-15;12000.0;Current;12000.0; 36 months;13.33;406.24;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60486998;AZ;1209.83
50023195;May-15;12000.0;Current;12000.0; 36 months;юли.26;371.96;A;A4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50023195;MI;2591.62
60824163;Oct-15;16500.0;Fully Paid;16500.0; 36 months;окт.99;540.12;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60824163;CA;16740.71
46557311;Apr-15;15000.0;Current;15000.0; 60 months;13.99;348.95;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46557311;CA;2779.94
44279436;Apr-15;12000.0;Current;12000.0; 36 months;дек.29;400.24;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44279436;IL;3593.97
53272657;Jul-15;28000.0;Current;28000.0; 36 months;юни.89;863.16;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53272657;OH;5157.52
44985639;Apr-15;8000.0;Current;8000.0; 36 months;14.65;275.96;C;C5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44985639;OR;2477.13
